datetime,Open,High,Low,Close,Volume
2024-07-17 10:00:00,2482.845,2483.548,2463.905,2467.485,9272
2024-07-17 10:15:00,2467.468,2471.885,2463.755,2469.515,8483
2024-07-17 10:30:00,2469.515,2472.078,2466.845,2471.105,6465
2024-07-17 10:45:00,2471.085,2472.575,2461.028,2463.598,7275
2024-07-17 11:00:00,2463.588,2465.305,2457.925,2459.745,7695
2024-07-17 11:15:00,2459.725,2465.795,2458.705,2464.685,6519
2024-07-17 11:30:00,2464.645,2465.858,2461.785,2463.905,4505
2024-07-17 11:45:00,2463.925,2464.565,2460.178,2463.375,4026
2024-07-17 12:00:00,2463.385,2464.918,2459.558,2459.965,3656
2024-07-17 12:15:00,2459.978,2460.288,2452.705,2453.255,4595
2024-07-17 12:30:00,2453.225,2457.555,2452.895,2456.155,3549
2024-07-17 12:45:00,2456.155,2458.395,2455.185,2455.568,3234
2024-07-17 13:00:00,2455.485,2457.768,2454.355,2457.325,3296
2024-07-17 13:15:00,2457.325,2459.175,2455.328,2455.488,3616
2024-07-17 13:30:00,2455.445,2456.675,2453.635,2453.955,3105
2024-07-17 13:45:00,2453.915,2455.345,2451.808,2452.498,2750
2024-07-17 14:00:00,2452.495,2455.885,2451.425,2455.225,2907
2024-07-17 14:15:00,2455.255,2456.548,2454.905,2456.325,2753
2024-07-17 14:30:00,2456.325,2457.985,2456.045,2456.645,1995
2024-07-17 14:45:00,2456.645,2458.055,2456.645,2457.865,2126
2024-07-17 15:00:00,2457.865,2460.298,2457.865,2459.418,3076
2024-07-17 15:15:00,2459.435,2459.795,2456.935,2457.615,2520
2024-07-17 15:30:00,2457.635,2457.745,2456.955,2457.485,2375
2024-07-17 15:45:00,2457.525,2459.625,2456.958,2457.928,2640
2024-07-17 16:00:00,2457.928,2457.995,2457.198,2457.488,1271
2024-07-17 16:15:00,2457.468,2457.728,2457.178,2457.558,946
2024-07-17 16:30:00,2457.528,2458.338,2457.388,2458.018,795
2024-07-17 16:45:00,2457.998,2459.358,2457.955,2458.645,969
2024-07-17 18:00:00,2458.155,2459.445,2457.705,2458.825,441
2024-07-17 18:15:00,2458.855,2459.335,2458.415,2458.618,549
2024-07-17 18:30:00,2458.595,2459.124,2458.315,2458.475,746
2024-07-17 18:45:00,2458.475,2459.144,2457.845,2459.075,567
2024-07-17 19:00:00,2459.045,2461.015,2458.955,2460.715,1107
2024-07-17 19:15:00,2460.705,2461.365,2460.385,2460.428,728
2024-07-17 19:30:00,2460.488,2461.728,2459.775,2461.308,1209
2024-07-17 19:45:00,2461.308,2461.705,2460.475,2461.215,1872
2024-07-17 20:00:00,2461.215,2461.365,2457.694,2458.305,2089
2024-07-17 20:15:00,2458.305,2459.224,2457.525,2458.858,1885
2024-07-17 20:30:00,2458.854,2459.665,2457.225,2459.285,2422
2024-07-17 20:45:00,2459.315,2460.155,2458.085,2458.715,1769
2024-07-17 21:00:00,2458.695,2462.745,2457.488,2462.515,3614
2024-07-17 21:15:00,2462.445,2464.015,2461.855,2462.745,2561
2024-07-17 21:30:00,2462.778,2463.414,2459.258,2460.955,2988
2024-07-17 21:45:00,2460.955,2463.118,2460.848,2462.288,3292
2024-07-17 22:00:00,2462.275,2462.658,2460.695,2461.438,2323
2024-07-17 22:15:00,2461.438,2461.785,2460.205,2460.685,1577
2024-07-17 22:30:00,2460.735,2464.845,2460.295,2463.768,2397
2024-07-17 22:45:00,2463.728,2465.868,2463.058,2465.495,2461
2024-07-17 23:00:00,2465.485,2468.275,2465.105,2467.465,2848
2024-07-17 23:15:00,2467.495,2468.215,2465.365,2467.195,2769
2024-07-17 23:30:00,2467.195,2468.775,2467.085,2468.415,1950
2024-07-17 23:45:00,2468.315,2468.315,2466.335,2467.928,2191
2024-07-18 00:00:00,2467.928,2468.058,2465.748,2466.388,1921
2024-07-18 00:15:00,2466.368,2467.965,2466.208,2466.585,1974
2024-07-18 00:30:00,2466.628,2467.575,2466.455,2467.408,1714
2024-07-18 00:45:00,2467.408,2467.625,2464.895,2465.138,1719
2024-07-18 01:00:00,2465.145,2468.765,2464.795,2468.745,2271
2024-07-18 01:15:00,2468.734,2469.828,2467.775,2468.858,1992
2024-07-18 01:30:00,2468.858,2469.525,2467.088,2468.195,3014
2024-07-18 01:45:00,2468.195,2469.118,2465.885,2466.828,2673
2024-07-18 02:00:00,2466.828,2467.098,2464.475,2466.205,2913
2024-07-18 02:15:00,2466.235,2469.205,2464.865,2469.085,2944
2024-07-18 02:30:00,2469.045,2472.095,2468.735,2470.355,4528
2024-07-18 02:45:00,2470.335,2471.328,2469.305,2471.325,3099
2024-07-18 03:00:00,2471.325,2474.805,2470.668,2473.128,4108
2024-07-18 03:15:00,2473.115,2473.498,2471.545,2472.165,3081
2024-07-18 03:30:00,2472.238,2473.335,2470.858,2472.348,3362
2024-07-18 03:45:00,2472.338,2472.958,2471.148,2471.825,2706
2024-07-18 04:00:00,2471.815,2473.278,2471.448,2472.358,3246
2024-07-18 04:15:00,2472.348,2473.595,2469.665,2469.895,3118
2024-07-18 04:30:00,2469.915,2469.955,2467.285,2468.275,2916
2024-07-18 04:45:00,2468.275,2468.475,2465.455,2465.838,3332
2024-07-18 05:00:00,2465.828,2466.925,2465.508,2466.305,2731
2024-07-18 05:15:00,2466.305,2467.005,2464.525,2466.208,3013
2024-07-18 05:30:00,2466.185,2467.568,2465.555,2465.648,2457
2024-07-18 05:45:00,2465.708,2466.808,2465.135,2465.558,2022
2024-07-18 06:00:00,2465.505,2465.505,2462.875,2463.405,3253
2024-07-18 06:15:00,2463.345,2463.625,2461.415,2462.265,2839
2024-07-18 06:30:00,2462.265,2465.228,2462.225,2464.628,2797
2024-07-18 06:45:00,2464.585,2466.245,2463.825,2464.098,2593
2024-07-18 07:00:00,2464.065,2464.535,2463.368,2463.638,2318
2024-07-18 07:15:00,2463.628,2464.395,2461.995,2463.385,2655
2024-07-18 07:30:00,2463.375,2466.228,2463.305,2465.505,2800
2024-07-18 07:45:00,2465.595,2466.085,2464.048,2464.388,2553
2024-07-18 08:00:00,2464.365,2466.475,2463.568,2465.945,3081
2024-07-18 08:15:00,2465.935,2467.628,2464.685,2465.508,3537
2024-07-18 08:30:00,2465.785,2468.765,2463.495,2463.595,6193
2024-07-18 08:45:00,2463.585,2464.955,2462.485,2463.865,5649
2024-07-18 09:00:00,2463.905,2466.138,2460.165,2461.265,7055
2024-07-18 09:15:00,2461.315,2463.915,2460.128,2462.845,6063
2024-07-18 09:30:00,2462.845,2463.965,2457.495,2459.708,7091
2024-07-18 09:45:00,2459.735,2465.375,2459.505,2464.905,6252
2024-07-18 10:00:00,2464.905,2466.395,2462.685,2463.155,6105
2024-07-18 10:15:00,2463.155,2465.185,2461.618,2463.085,5161
2024-07-18 10:30:00,2463.195,2467.358,2460.025,2466.708,6369
2024-07-18 10:45:00,2466.695,2469.775,2464.718,2468.315,6830
2024-07-18 11:00:00,2468.315,2468.985,2465.735,2466.318,5735
2024-07-18 11:15:00,2466.308,2466.845,2464.935,2465.268,5212
2024-07-18 11:30:00,2465.248,2466.778,2463.725,2464.028,4321
2024-07-18 11:45:00,2463.975,2464.415,2461.125,2461.208,3677
2024-07-18 12:00:00,2461.208,2461.335,2456.095,2460.615,4184
2024-07-18 12:15:00,2460.625,2461.948,2460.295,2461.035,3159
2024-07-18 12:30:00,2461.048,2461.055,2455.728,2455.965,3097
2024-07-18 12:45:00,2456.005,2458.238,2455.775,2456.108,2548
2024-07-18 13:00:00,2456.108,2456.138,2452.785,2454.635,3539
2024-07-18 13:15:00,2454.635,2455.755,2451.971,2453.615,3663
2024-07-18 13:30:00,2453.595,2456.395,2452.365,2455.775,2401
2024-07-18 13:45:00,2455.775,2457.405,2455.328,2456.128,2530
2024-07-18 14:00:00,2456.128,2456.365,2452.035,2452.845,2843
2024-07-18 14:15:00,2452.845,2453.645,2452.0,2452.265,2522
2024-07-18 14:30:00,2452.275,2452.848,2450.898,2451.168,2544
2024-07-18 14:45:00,2451.145,2451.908,2450.745,2451.408,2599
2024-07-18 15:00:00,2451.408,2451.698,2441.975,2442.815,3318
2024-07-18 15:15:00,2442.815,2443.718,2440.735,2442.568,2965
2024-07-18 15:30:00,2442.568,2443.615,2440.195,2441.175,2492
2024-07-18 15:45:00,2441.178,2444.215,2440.405,2442.865,2973
2024-07-18 16:00:00,2442.935,2443.085,2441.165,2442.985,1360
2024-07-18 16:15:00,2442.975,2445.408,2442.485,2444.455,1450
2024-07-18 16:30:00,2444.465,2444.968,2443.865,2444.358,899
2024-07-18 16:45:00,2444.355,2445.335,2444.355,2444.915,735
2024-07-18 18:00:00,2444.635,2445.705,2443.485,2444.695,595
2024-07-18 18:15:00,2444.675,2444.785,2444.115,2444.508,497
2024-07-18 18:30:00,2444.608,2444.635,2444.008,2444.325,338
2024-07-18 18:45:00,2444.295,2444.428,2443.908,2444.215,410
2024-07-18 19:00:00,2444.208,2444.475,2443.755,2444.195,411
2024-07-18 19:15:00,2444.175,2445.095,2444.008,2444.905,338
2024-07-18 19:30:00,2444.905,2444.925,2444.085,2444.295,323
2024-07-18 19:45:00,2444.305,2444.305,2441.148,2441.148,1495
2024-07-18 20:00:00,2441.148,2441.218,2429.275,2430.975,4089
2024-07-18 20:15:00,2430.895,2431.975,2426.074,2431.965,3058
2024-07-18 20:30:00,2431.935,2434.215,2431.575,2433.985,2096
2024-07-18 20:45:00,2433.965,2434.725,2431.255,2434.228,2450
2024-07-18 21:00:00,2434.228,2434.458,2424.028,2425.885,5820
2024-07-18 21:15:00,2425.985,2427.595,2420.315,2421.755,4590
2024-07-18 21:30:00,2421.775,2427.845,2421.545,2425.775,4040
2024-07-18 21:45:00,2425.775,2427.378,2424.375,2425.985,3409
2024-07-18 22:00:00,2425.978,2428.345,2425.585,2426.325,2724
2024-07-18 22:15:00,2426.325,2426.865,2422.445,2423.605,2789
2024-07-18 22:30:00,2423.635,2425.495,2422.935,2423.318,3029
2024-07-18 22:45:00,2423.318,2428.525,2422.828,2428.215,2747
2024-07-18 23:00:00,2428.215,2429.265,2424.875,2425.115,2937
2024-07-18 23:15:00,2425.185,2427.225,2424.835,2426.645,2362
2024-07-18 23:30:00,2426.645,2429.135,2426.055,2428.895,1951
2024-07-18 23:45:00,2428.905,2429.385,2428.225,2428.578,1777
2024-07-19 00:00:00,2428.585,2429.175,2427.345,2427.875,1416
2024-07-19 00:15:00,2427.855,2427.898,2424.435,2426.035,1501
2024-07-19 00:30:00,2426.035,2426.535,2424.515,2425.948,1558
2024-07-19 00:45:00,2425.945,2426.048,2423.835,2425.298,1277
2024-07-19 01:00:00,2425.328,2425.625,2422.395,2425.295,2084
2024-07-19 01:15:00,2425.305,2425.948,2423.235,2425.855,1893
2024-07-19 01:30:00,2425.865,2425.908,2421.835,2423.445,3392
2024-07-19 01:45:00,2423.485,2424.608,2420.955,2423.165,1951
2024-07-19 02:00:00,2423.175,2423.885,2414.365,2416.395,3723
2024-07-19 02:15:00,2416.315,2418.525,2414.215,2417.605,3614
2024-07-19 02:30:00,2417.635,2420.535,2416.615,2417.745,3529
2024-07-19 02:45:00,2417.945,2422.275,2416.575,2419.815,3837
2024-07-19 03:00:00,2419.845,2422.095,2417.755,2418.095,4189
2024-07-19 03:15:00,2418.075,2418.345,2415.285,2417.375,3362
2024-07-19 03:30:00,2417.395,2418.425,2412.748,2415.435,3412
2024-07-19 03:45:00,2415.435,2418.165,2415.315,2418.065,3002
2024-07-19 04:00:00,2418.065,2421.385,2416.215,2420.075,3622
2024-07-19 04:15:00,2420.055,2420.805,2416.678,2420.415,2393
2024-07-19 04:30:00,2420.395,2421.458,2418.365,2418.425,2616
2024-07-19 04:45:00,2418.465,2421.525,2418.465,2420.315,2608
2024-07-19 05:00:00,2420.305,2420.985,2417.935,2418.448,2562
2024-07-19 05:15:00,2418.468,2419.805,2415.805,2416.415,2341
2024-07-19 05:30:00,2416.545,2416.825,2414.638,2415.445,2377
2024-07-19 05:45:00,2415.545,2416.675,2414.998,2416.005,2406
2024-07-19 06:00:00,2416.185,2416.235,2410.428,2411.785,2541
2024-07-19 06:15:00,2411.875,2414.055,2410.975,2413.935,2952
2024-07-19 06:30:00,2413.975,2415.325,2412.075,2412.465,2404
2024-07-19 06:45:00,2412.455,2413.155,2411.145,2412.325,2816
2024-07-19 07:00:00,2412.365,2412.985,2410.325,2412.255,3295
2024-07-19 07:15:00,2412.255,2414.155,2410.315,2413.748,2945
2024-07-19 07:30:00,2413.705,2414.225,2412.155,2412.745,1853
2024-07-19 07:45:00,2412.705,2412.755,2408.375,2409.905,3400
2024-07-19 08:00:00,2409.925,2410.095,2405.335,2407.545,4892
2024-07-19 08:15:00,2407.625,2409.475,2406.775,2407.485,4237
2024-07-19 08:30:00,2407.475,2407.885,2403.0,2403.095,4927
2024-07-19 08:45:00,2403.075,2405.875,2401.435,2403.605,5092
2024-07-19 09:00:00,2403.615,2404.175,2396.305,2396.595,7346
2024-07-19 09:15:00,2396.755,2398.195,2393.675,2396.025,6832
2024-07-19 09:30:00,2396.045,2406.555,2394.405,2403.565,8839
2024-07-19 09:45:00,2403.665,2405.275,2401.218,2403.735,7401
2024-07-19 10:00:00,2403.748,2404.625,2398.735,2401.575,6902
2024-07-19 10:15:00,2401.575,2402.775,2399.355,2401.125,5633
2024-07-19 10:30:00,2401.155,2403.328,2400.265,2401.058,4926
2024-07-19 10:45:00,2401.058,2401.525,2395.928,2397.885,4505
2024-07-19 11:00:00,2397.885,2408.275,2397.695,2407.008,5272
2024-07-19 11:15:00,2407.005,2407.468,2403.525,2404.135,4932
2024-07-19 11:30:00,2404.135,2406.255,2402.585,2404.485,3007
2024-07-19 11:45:00,2404.485,2406.355,2403.825,2405.275,2917
2024-07-19 12:00:00,2405.275,2405.865,2402.645,2404.295,2478
2024-07-19 12:15:00,2404.204,2404.705,2401.245,2402.128,2584
2024-07-19 12:30:00,2402.078,2403.368,2401.075,2401.478,2788
2024-07-19 12:45:00,2401.468,2402.528,2399.305,2399.568,2658
2024-07-19 13:00:00,2399.628,2400.225,2398.235,2398.545,2769
2024-07-19 13:15:00,2398.555,2400.658,2396.795,2397.145,2813
2024-07-19 13:30:00,2397.245,2399.955,2395.515,2398.975,2839
2024-07-19 13:45:00,2398.955,2400.695,2398.335,2399.088,2054
2024-07-19 14:00:00,2399.065,2400.175,2397.995,2398.128,2001
2024-07-19 14:15:00,2398.118,2398.775,2397.308,2398.595,2234
2024-07-19 14:30:00,2398.645,2398.705,2397.065,2397.328,2112
2024-07-19 14:45:00,2397.335,2398.735,2397.285,2398.485,1962
2024-07-19 15:00:00,2398.505,2399.205,2397.648,2398.725,2435
2024-07-19 15:15:00,2398.725,2399.285,2397.785,2398.195,1746
2024-07-19 15:30:00,2398.195,2399.668,2396.985,2399.635,2256
2024-07-19 15:45:00,2399.718,2400.058,2397.835,2398.548,2574
2024-07-19 16:00:00,2398.625,2399.078,2397.655,2398.805,915
2024-07-19 16:15:00,2398.805,2399.828,2398.765,2399.758,634
2024-07-19 16:30:00,2399.735,2399.825,2398.315,2398.628,740
2024-07-19 16:45:00,2398.608,2401.365,2397.938,2400.485,1129
2024-07-21 18:00:00,2401.298,2405.195,2400.875,2405.105,1225
2024-07-21 18:15:00,2405.055,2411.205,2404.795,2410.355,843
2024-07-21 18:30:00,2410.315,2411.185,2408.795,2410.855,664
2024-07-21 18:45:00,2410.875,2411.505,2410.308,2411.165,612
2024-07-21 19:00:00,2411.114,2411.508,2409.075,2410.665,1307
2024-07-21 19:15:00,2410.665,2411.325,2409.475,2410.685,818
2024-07-21 19:30:00,2410.675,2411.535,2409.585,2410.245,1184
2024-07-21 19:45:00,2410.215,2411.815,2410.025,2411.435,1503
2024-07-21 20:00:00,2411.435,2411.525,2408.365,2409.255,2991
2024-07-21 20:15:00,2409.255,2409.255,2406.765,2408.735,1729
2024-07-21 20:30:00,2408.735,2409.658,2408.395,2408.985,1416
2024-07-21 20:45:00,2408.925,2409.265,2407.248,2407.738,1457
2024-07-21 21:00:00,2407.695,2409.185,2405.608,2407.895,4004
2024-07-21 21:15:00,2407.905,2411.595,2407.785,2410.385,3281
2024-07-21 21:30:00,2410.385,2412.035,2408.645,2409.745,3388
2024-07-21 21:45:00,2409.755,2409.805,2406.265,2406.278,3367
2024-07-21 22:00:00,2406.245,2406.845,2404.195,2406.395,3290
2024-07-21 22:15:00,2406.385,2406.528,2403.145,2405.255,2059
2024-07-21 22:30:00,2405.255,2406.945,2404.465,2405.215,2352
2024-07-21 22:45:00,2405.195,2408.055,2405.125,2406.418,2795
2024-07-21 23:00:00,2406.345,2408.368,2406.205,2407.605,2173
2024-07-21 23:15:00,2407.565,2409.205,2407.235,2408.855,1805
2024-07-21 23:30:00,2408.905,2409.365,2406.525,2406.765,1346
2024-07-21 23:45:00,2406.765,2407.105,2405.755,2406.628,1099
2024-07-22 00:00:00,2406.625,2407.005,2404.465,2405.345,1355
2024-07-22 00:15:00,2405.385,2405.855,2404.665,2404.685,1337
2024-07-22 00:30:00,2404.775,2405.585,2403.558,2405.385,1370
2024-07-22 00:45:00,2405.385,2406.228,2403.055,2405.445,2051
2024-07-22 01:00:00,2405.435,2407.175,2404.575,2404.775,1563
2024-07-22 01:15:00,2404.775,2405.355,2403.255,2403.918,1830
2024-07-22 01:30:00,2403.895,2405.795,2403.448,2404.995,2924
2024-07-22 01:45:00,2405.015,2406.625,2402.788,2402.788,2435
2024-07-22 02:00:00,2402.788,2404.908,2400.485,2400.945,4593
2024-07-22 02:15:00,2400.945,2403.315,2398.825,2402.075,4339
2024-07-22 02:30:00,2402.075,2404.138,2400.538,2403.935,3955
2024-07-22 02:45:00,2403.935,2405.135,2401.705,2402.338,3899
2024-07-22 03:00:00,2402.375,2402.585,2399.565,2401.675,4141
2024-07-22 03:15:00,2401.675,2404.435,2401.515,2402.905,3718
2024-07-22 03:30:00,2402.918,2404.385,2401.645,2401.905,2693
2024-07-22 03:45:00,2401.865,2402.985,2401.205,2402.408,2342
2024-07-22 04:00:00,2402.455,2404.155,2400.305,2401.145,2704
2024-07-22 04:15:00,2401.125,2404.028,2401.115,2403.495,2334
2024-07-22 04:30:00,2403.495,2404.515,2402.505,2402.678,1867
2024-07-22 04:45:00,2402.665,2402.808,2399.745,2400.735,2729
2024-07-22 05:00:00,2400.735,2402.665,2399.745,2402.135,3132
2024-07-22 05:15:00,2402.135,2403.245,2401.235,2402.365,2262
2024-07-22 05:30:00,2402.365,2404.355,2400.085,2403.105,2835
2024-07-22 05:45:00,2403.118,2405.615,2402.975,2404.308,2561
2024-07-22 06:00:00,2404.308,2405.675,2403.545,2404.675,2217
2024-07-22 06:15:00,2404.665,2405.548,2403.635,2404.925,1785
2024-07-22 06:30:00,2404.965,2407.025,2404.735,2406.825,2319
2024-07-22 06:45:00,2406.938,2408.268,2405.805,2406.728,2579
2024-07-22 07:00:00,2406.715,2407.495,2403.865,2403.945,2594
2024-07-22 07:15:00,2404.155,2404.938,2401.975,2403.015,2394
2024-07-22 07:30:00,2403.065,2404.415,2401.005,2401.005,2502
2024-07-22 07:45:00,2400.945,2401.425,2397.938,2397.958,3456
2024-07-22 08:00:00,2397.935,2398.485,2394.655,2394.715,4354
2024-07-22 08:15:00,2394.715,2399.428,2393.565,2396.778,4690
2024-07-22 08:30:00,2396.815,2397.165,2388.708,2393.555,5830
2024-07-22 08:45:00,2393.555,2397.255,2391.835,2394.185,4875
2024-07-22 09:00:00,2394.165,2400.005,2394.065,2397.608,5747
2024-07-22 09:15:00,2397.575,2398.665,2395.405,2396.315,4580
2024-07-22 09:30:00,2396.415,2398.835,2392.685,2393.595,6719
2024-07-22 09:45:00,2393.505,2394.425,2391.295,2392.615,3920
2024-07-22 10:00:00,2392.588,2394.705,2391.235,2393.985,5651
2024-07-22 10:15:00,2393.955,2394.505,2386.415,2386.488,5258
2024-07-22 10:30:00,2386.485,2389.015,2383.715,2388.785,5928
2024-07-22 10:45:00,2388.795,2388.998,2385.438,2387.168,5323
2024-07-22 11:00:00,2387.158,2390.345,2386.745,2387.838,4561
2024-07-22 11:15:00,2387.838,2388.485,2384.655,2385.945,4330
2024-07-22 11:30:00,2386.045,2387.555,2384.145,2385.885,3371
2024-07-22 11:45:00,2385.885,2387.465,2385.348,2386.168,3243
2024-07-22 12:00:00,2386.145,2389.295,2385.975,2386.858,3447
2024-07-22 12:15:00,2386.848,2389.548,2386.625,2388.195,2238
2024-07-22 12:30:00,2388.205,2392.815,2387.995,2391.368,2446
2024-07-22 12:45:00,2391.338,2393.195,2391.035,2392.928,2255
2024-07-22 13:00:00,2392.985,2393.718,2391.665,2393.278,2711
2024-07-22 13:15:00,2393.175,2396.278,2392.628,2393.165,2656
2024-07-22 13:30:00,2393.185,2394.538,2392.595,2393.418,1899
2024-07-22 13:45:00,2393.448,2394.018,2393.358,2393.928,2085
2024-07-22 14:00:00,2393.895,2394.088,2392.368,2392.608,2360
2024-07-22 14:15:00,2392.658,2395.038,2392.585,2394.728,1885
2024-07-22 14:30:00,2394.725,2394.968,2394.018,2394.868,1345
2024-07-22 14:45:00,2394.838,2396.368,2394.725,2395.648,1915
2024-07-22 15:00:00,2395.625,2397.105,2395.088,2396.635,2242
2024-07-22 15:15:00,2396.635,2397.425,2396.118,2397.028,1418
2024-07-22 15:30:00,2397.078,2398.048,2396.515,2397.768,1691
2024-07-22 15:45:00,2397.745,2399.998,2397.738,2398.978,1990
2024-07-22 16:00:00,2398.885,2399.388,2398.215,2398.968,788
2024-07-22 16:15:00,2398.978,2398.978,2398.288,2398.708,480
2024-07-22 16:30:00,2398.718,2398.718,2396.695,2396.748,489
2024-07-22 16:45:00,2396.728,2396.858,2395.655,2396.045,554
2024-07-22 18:00:00,2395.658,2397.855,2395.458,2396.935,345
2024-07-22 18:15:00,2396.945,2396.955,2396.005,2396.088,145
2024-07-22 18:30:00,2396.088,2396.535,2395.665,2396.025,232
2024-07-22 18:45:00,2396.035,2396.035,2394.925,2394.925,274
2024-07-22 19:00:00,2394.928,2395.955,2394.928,2395.025,391
2024-07-22 19:15:00,2395.015,2395.845,2394.915,2395.585,333
2024-07-22 19:30:00,2395.565,2395.685,2394.675,2395.345,422
2024-07-22 19:45:00,2395.435,2396.075,2395.198,2395.565,1122
2024-07-22 20:00:00,2395.555,2397.365,2395.385,2396.035,1356
2024-07-22 20:15:00,2396.055,2397.225,2395.865,2397.165,1021
2024-07-22 20:30:00,2397.195,2399.035,2397.175,2398.115,1390
2024-07-22 20:45:00,2398.185,2400.128,2397.328,2399.795,1822
2024-07-22 21:00:00,2399.795,2400.535,2397.758,2400.045,3042
2024-07-22 21:15:00,2400.048,2403.658,2399.078,2403.145,4076
2024-07-22 21:30:00,2403.205,2403.875,2401.945,2403.275,2755
2024-07-22 21:45:00,2403.275,2403.805,2400.748,2400.905,2404
2024-07-22 22:00:00,2400.865,2402.255,2399.678,2401.025,2179
2024-07-22 22:15:00,2401.045,2402.175,2400.865,2401.475,912
2024-07-22 22:30:00,2401.495,2402.295,2400.995,2401.224,2479
2024-07-22 22:45:00,2401.205,2401.355,2397.425,2399.498,2912
2024-07-22 23:00:00,2399.485,2399.614,2396.068,2396.975,3065
2024-07-22 23:15:00,2396.975,2398.625,2396.445,2398.255,2890
2024-07-22 23:30:00,2398.315,2400.615,2397.995,2398.705,1495
2024-07-22 23:45:00,2398.725,2399.275,2397.825,2398.185,1813
2024-07-23 00:00:00,2398.185,2399.038,2397.425,2397.835,1402
2024-07-23 00:15:00,2397.835,2399.465,2397.625,2397.848,1050
2024-07-23 00:30:00,2397.945,2399.148,2396.548,2397.295,2124
2024-07-23 00:45:00,2397.235,2397.235,2395.625,2396.378,1466
2024-07-23 01:00:00,2396.365,2396.725,2394.815,2395.765,1765
2024-07-23 01:15:00,2395.775,2395.928,2393.465,2393.605,1462
2024-07-23 01:30:00,2393.728,2395.435,2391.295,2392.265,3163
2024-07-23 01:45:00,2392.205,2393.055,2390.615,2392.435,2723
2024-07-23 02:00:00,2392.445,2393.378,2389.825,2389.915,3035
2024-07-23 02:15:00,2389.915,2390.125,2388.175,2388.275,3416
2024-07-23 02:30:00,2388.235,2393.645,2388.135,2392.755,4070
2024-07-23 02:45:00,2392.745,2392.925,2389.325,2390.235,4033
2024-07-23 03:00:00,2390.235,2393.065,2389.855,2392.945,3468
2024-07-23 03:15:00,2392.955,2395.925,2392.665,2392.705,3805
2024-07-23 03:30:00,2392.705,2396.408,2391.685,2395.355,4113
2024-07-23 03:45:00,2395.375,2399.035,2395.375,2397.745,3382
2024-07-23 04:00:00,2397.775,2398.805,2396.215,2396.795,3569
2024-07-23 04:15:00,2396.785,2399.485,2396.575,2398.525,3226
2024-07-23 04:30:00,2398.495,2403.948,2398.495,2403.475,3611
2024-07-23 04:45:00,2403.485,2407.005,2402.485,2403.928,3519
2024-07-23 05:00:00,2403.958,2406.928,2403.045,2406.678,3113
2024-07-23 05:15:00,2406.664,2407.725,2404.045,2404.168,2867
2024-07-23 05:30:00,2404.198,2406.938,2403.395,2406.938,3089
2024-07-23 05:45:00,2406.928,2407.965,2405.364,2406.708,2916
2024-07-23 06:00:00,2406.708,2408.105,2405.654,2407.645,2553
2024-07-23 06:15:00,2407.605,2407.975,2405.435,2407.225,2868
2024-07-23 06:30:00,2407.255,2408.128,2406.385,2407.238,2329
2024-07-23 06:45:00,2407.285,2407.698,2406.008,2407.515,2999
2024-07-23 07:00:00,2407.515,2408.198,2406.265,2407.935,2723
2024-07-23 07:15:00,2407.935,2411.908,2407.765,2409.775,3162
2024-07-23 07:30:00,2409.725,2410.155,2405.895,2408.235,3130
2024-07-23 07:45:00,2408.235,2408.928,2406.135,2407.458,3261
2024-07-23 08:00:00,2407.455,2408.598,2405.885,2407.685,3914
2024-07-23 08:15:00,2407.735,2408.085,2404.365,2404.975,3500
2024-07-23 08:30:00,2405.058,2408.898,2403.545,2407.988,4424
2024-07-23 08:45:00,2407.985,2409.135,2405.295,2405.338,3816
2024-07-23 09:00:00,2405.274,2407.555,2403.465,2404.365,5997
2024-07-23 09:15:00,2404.365,2405.188,2402.895,2404.385,4585
2024-07-23 09:30:00,2404.385,2405.365,2400.535,2403.475,6083
2024-07-23 09:45:00,2403.475,2403.825,2399.425,2401.845,5289
2024-07-23 10:00:00,2401.818,2404.308,2401.485,2402.415,4919
2024-07-23 10:15:00,2402.415,2404.625,2399.508,2403.945,5400
2024-07-23 10:30:00,2403.945,2407.315,2403.835,2405.675,5330
2024-07-23 10:45:00,2405.695,2406.365,2401.975,2402.858,4894
2024-07-23 11:00:00,2402.795,2405.635,2401.955,2405.528,4414
2024-07-23 11:15:00,2405.498,2406.368,2404.855,2405.418,3842
2024-07-23 11:30:00,2405.405,2406.918,2403.655,2406.838,2650
2024-07-23 11:45:00,2406.835,2407.078,2404.895,2405.338,2355
2024-07-23 12:00:00,2405.308,2405.535,2403.805,2404.978,2554
2024-07-23 12:15:00,2404.998,2405.388,2402.865,2404.435,2566
2024-07-23 12:30:00,2404.465,2406.215,2403.488,2406.095,2752
2024-07-23 12:45:00,2406.095,2406.668,2404.145,2405.165,2635
2024-07-23 13:00:00,2405.165,2406.668,2404.455,2405.255,2944
2024-07-23 13:15:00,2405.248,2408.098,2404.098,2405.998,2595
2024-07-23 13:30:00,2405.945,2405.958,2402.518,2403.015,2733
2024-07-23 13:45:00,2403.015,2405.488,2402.575,2404.848,2107
2024-07-23 14:00:00,2404.848,2405.565,2403.855,2405.028,2026
2024-07-23 14:15:00,2405.018,2406.195,2403.648,2404.058,1711
2024-07-23 14:30:00,2404.135,2405.048,2403.758,2404.765,1781
2024-07-23 14:45:00,2404.765,2406.088,2404.195,2405.628,1816
2024-07-23 15:00:00,2405.575,2407.438,2405.258,2407.215,1724
